car_id,company,model,year,kilometers_driven,fuel_type,transmission,owner,car_condition,insurance_status,previous_accidents,num_doors,engine_size,power,Price,city,emission_norm,insurance_eligible,maintenance_level,predicted_price,listing_type,is_certified,price_with_gst,is_synthetic
,Tata,Tata Sumo Victa,2025,29462,EV,,,,,,,,,951188.32,,,,,,,,1217521.05,1.0
,Tata,Tata Tiago Revotorq,2019,0,Diesel,,,,,,,,,1827846.82,,,,,,,,2156859.25,1.0
,Tata,Tata Tiago Revotorq,2019,0,CNG,,,,,,,,,753924.95,,,,,,,,889631.44,1.0
,Tata,Tata Tiago Revotorq,2019,0,LPG,,,,,,,,,657174.84,,,,,,,,775466.32,1.0
,Tata,Tata Tiago Revotorq,2019,0,Hybrid,,,,,,,,,810695.62,,,,,,,,956620.83,1.0
,Tata,Tata Tiago Revotorq,2019,0,EV,,,,,,,,,999565.64,,,,,,,,1179487.46,1.0
,Tata,Tata Tiago Revotorq,2020,0,Diesel,,,,,,,,,1647912.41,,,,,,,,1977494.9,1.0
,Tata,Tata Tiago Revotorq,2020,0,CNG,,,,,,,,,670932.93,,,,,,,,805119.52,1.0
,Tata,Tata Tiago Revotorq,2020,0,LPG,,,,,,,,,648762.82,,,,,,,,778515.39,1.0
,Tata,Tata Tiago Revotorq,2020,0,Hybrid,,,,,,,,,935686.51,,,,,,,,1122823.81,1.0
,Tata,Tata Tiago Revotorq,2020,0,EV,,,,,,,,,938848.93,,,,,,,,1126618.72,1.0
,Tata,Tata Tiago Revotorq,2021,0,Diesel,,,,,,,,,1744509.15,,,,,,,,2128301.16,1.0
,Tata,Tata Tiago Revotorq,2021,0,CNG,,,,,,,,,703733.93,,,,,,,,858555.4,1.0
,Tata,Tata Tiago Revotorq,2021,0,LPG,,,,,,,,,637365.02,,,,,,,,777585.32,1.0
,Tata,Tata Tiago Revotorq,2021,0,Hybrid,,,,,,,,,884538.26,,,,,,,,1079136.68,1.0
,Tata,Tata Tiago Revotorq,2021,0,EV,,,,,,,,,757541.13,,,,,,,,924200.18,1.0
,Tata,Tata Tiago Revotorq,2022,0,Diesel,,,,,,,,,1671847.57,,,,,,,,2089809.46,1.0
,Tata,Tata Tiago Revotorq,2022,0,CNG,,,,,,,,,694615.09,,,,,,,,868268.86,1.0
,Tata,Tata Tiago Revotorq,2022,0,LPG,,,,,,,,,591802.92,,,,,,,,739753.65,1.0
,Tata,Tata Tiago Revotorq,2022,0,Hybrid,,,,,,,,,875715.06,,,,,,,,1094643.82,1.0
,Tata,Tata Tiago Revotorq,2022,0,EV,,,,,,,,,882131.72,,,,,,,,1102664.65,1.0
,Tata,Tata Tiago Revotorq,2023,0,Diesel,,,,,,,,,1881423.49,,,,,,,,2370593.6,1.0
,Tata,Tata Tiago Revotorq,2023,0,CNG,,,,,,,,,749323.98,,,,,,,,944148.22,1.0
,Tata,Tata Tiago Revotorq,2023,0,LPG,,,,,,,,,617938.36,,,,,,,,778602.34,1.0
,Tata,Tata Tiago Revotorq,2023,0,Hybrid,,,,,,,,,848130.45,,,,,,,,1068644.37,1.0
,Tata,Tata Tiago Revotorq,2023,0,EV,,,,,,,,,889125.87,,,,,,,,1120298.6,1.0
,Tata,Tata Tiago Revotorq,2024,0,Diesel,,,,,,,,,1656012.36,,,,,,,,2119695.82,1.0
,Tata,Tata Tiago Revotorq,2024,0,CNG,,,,,,,,,692713.11,,,,,,,,886672.79,1.0
,Tata,Tata Tiago Revotorq,2024,0,LPG,,,,,,,,,606782.63,,,,,,,,776681.77,1.0
,Tata,Tata Tiago Revotorq,2024,0,Hybrid,,,,,,,,,797816.34,,,,,,,,1021204.92,1.0
,Tata,Tata Tiago Revotorq,2024,0,EV,,,,,,,,,926456.54,,,,,,,,1185864.37,1.0
,Tata,Tata Tiago Revotorq,2025,0,Diesel,,,,,,,,,1766432.44,,,,,,,,2261033.53,1.0
,Tata,Tata Tiago Revotorq,2025,0,CNG,,,,,,,,,651658.13,,,,,,,,834122.41,1.0
,Tata,Tata Tiago Revotorq,2025,0,LPG,,,,,,,,,669856.19,,,,,,,,857415.93,1.0
,Tata,Tata Tiago Revotorq,2025,0,Hybrid,,,,,,,,,823443.21,,,,,,,,1054007.31,1.0
,Tata,Tata Tiago Revotorq,2025,0,EV,,,,,,,,,906654.31,,,,,,,,1160517.51,1.0
,Tata,Tata Tiago Revotron,2019,21760,Diesel,,,,,,,,,1378574.27,,,,,,,,1626717.64,1.0
,Tata,Tata Tiago Revotron,2019,19099,CNG,,,,,,,,,527463.52,,,,,,,,622406.96,1.0
,Tata,Tata Tiago Revotron,2019,19099,LPG,,,,,,,,,504097.67,,,,,,,,594835.25,1.0
,Tata,Tata Tiago Revotron,2019,17912,Hybrid,,,,,,,,,640190.68,,,,,,,,755425.0,1.0
,Tata,Tata Tiago Revotron,2019,16810,EV,,,,,,,,,681259.74,,,,,,,,803886.5,1.0
,Tata,Tata Tiago Revotron,2020,19801,Diesel,,,,,,,,,1297674.36,,,,,,,,1557209.23,1.0
,Tata,Tata Tiago Revotron,2020,17762,CNG,,,,,,,,,504854.12,,,,,,,,605824.94,1.0
,Tata,Tata Tiago Revotron,2020,17762,LPG,,,,,,,,,485504.26,,,,,,,,582605.12,1.0
,Tata,Tata Tiago Revotron,2020,16837,Hybrid,,,,,,,,,599275.02,,,,,,,,719130.03,1.0
,Tata,Tata Tiago Revotron,2020,15969,EV,,,,,,,,,669070.55,,,,,,,,802884.66,1.0
,Tata,Tata Tiago Revotron,2021,18019,Diesel,,,,,,,,,1291445.19,,,,,,,,1575563.13,1.0
,Tata,Tata Tiago Revotron,2021,16518,CNG,,,,,,,,,520405.53,,,,,,,,634894.74,1.0
,Tata,Tata Tiago Revotron,2021,16518,LPG,,,,,,,,,483598.65,,,,,,,,589990.35,1.0
,Tata,Tata Tiago Revotron,2021,15827,Hybrid,,,,,,,,,658213.48,,,,,,,,803020.45,1.0
,Tata,Tata Tiago Revotron,2021,15171,EV,,,,,,,,,709217.45,,,,,,,,865245.28,1.0
,Tata,Tata Tiago Revotron,2022,16397,Diesel,,,,,,,,,1382844.96,,,,,,,,1728556.2,1.0
,Tata,Tata Tiago Revotron,2022,15362,CNG,,,,,,,,,507924.24,,,,,,,,634905.29,1.0
,Tata,Tata Tiago Revotron,2022,15362,LPG,,,,,,,,,455283.66,,,,,,,,569104.57,1.0
,Tata,Tata Tiago Revotron,2022,14877,Hybrid,,,,,,,,,619355.46,,,,,,,,774194.33,1.0
,Tata,Tata Tiago Revotron,2022,14412,EV,,,,,,,,,669233.97,,,,,,,,836542.46,1.0
,Tata,Tata Tiago Revotron,2023,14922,Diesel,,,,,,,,,1286159.69,,,,,,,,1620561.21,1.0
,Tata,Tata Tiago Revotron,2023,14287,CNG,,,,,,,,,504111.5,,,,,,,,635180.49,1.0
,Tata,Tata Tiago Revotron,2023,14287,LPG,,,,,,,,,452547.98,,,,,,,,570210.46,1.0
,Tata,Tata Tiago Revotron,2023,13984,Hybrid,,,,,,,,,642581.3,,,,,,,,809652.44,1.0
,Tata,Tata Tiago Revotron,2023,13691,EV,,,,,,,,,696890.6,,,,,,,,878082.16,1.0
,Tata,Tata Tiago Revotron,2024,13579,Diesel,,,,,,,,,1360811.78,,,,,,,,1741839.08,1.0
,Tata,Tata Tiago Revotron,2024,13287,CNG,,,,,,,,,510852.57,,,,,,,,653891.29,1.0
,Tata,Tata Tiago Revotron,2024,13287,LPG,,,,,,,,,478549.24,,,,,,,,612543.03,1.0
,Tata,Tata Tiago Revotron,2024,13145,Hybrid,,,,,,,,,623927.75,,,,,,,,798627.52,1.0
,Tata,Tata Tiago Revotron,2024,13007,EV,,,,,,,,,688085.8,,,,,,,,880749.82,1.0
,Tata,Tata Tiago Revotron,2025,12357,Diesel,,,,,,,,,1247017.94,,,,,,,,1596182.96,1.0
,Tata,Tata Tiago Revotron,2025,12357,CNG,,,,,,,,,546704.33,,,,,,,,699781.55,1.0
,Tata,Tata Tiago Revotron,2025,12357,LPG,,,,,,,,,438128.5,,,,,,,,560804.49,1.0
,Tata,Tata Tiago Revotron,2025,12357,Hybrid,,,,,,,,,646406.18,,,,,,,,827399.91,1.0
,Tata,Tata Tiago Revotron,2025,12357,EV,,,,,,,,,701840.98,,,,,,,,898356.45,1.0
,Tata,Tata Tigor Revotron,2019,126,Petrol,,,,,,,,,1327882.16,,,,,,,,1566900.95,1.0
,Tata,Tata Tigor Revotron,2019,119,CNG,,,,,,,,,1403567.08,,,,,,,,1656209.15,1.0
,Tata,Tata Tigor Revotron,2019,119,LPG,,,,,,,,,1145404.07,,,,,,,,1351576.8,1.0
,Tata,Tata Tigor Revotron,2019,111,Hybrid,,,,,,,,,1419412.9,,,,,,,,1674907.22,1.0
,Tata,Tata Tigor Revotron,2019,104,EV,,,,,,,,,1567046.86,,,,,,,,1849115.29,1.0
,Tata,Tata Tigor Revotron,2020,116,Petrol,,,,,,,,,1173420.5,,,,,,,,1408104.6,1.0
,Tata,Tata Tigor Revotron,2020,110,CNG,,,,,,,,,1202480.26,,,,,,,,1442976.31,1.0
,Tata,Tata Tigor Revotron,2020,110,LPG,,,,,,,,,1065784.24,,,,,,,,1278941.09,1.0
,Tata,Tata Tigor Revotron,2020,104,Hybrid,,,,,,,,,1593361.2,,,,,,,,1912033.44,1.0
,Tata,Tata Tigor Revotron,2020,99,EV,,,,,,,,,1524107.4,,,,,,,,1828928.88,1.0
,Tata,Tata Tigor Revotron,2021,107,Petrol,,,,,,,,,1304193.73,,,,,,,,1591116.35,1.0
,Tata,Tata Tigor Revotron,2021,102,CNG,,,,,,,,,1162246.12,,,,,,,,1417940.26,1.0
,Tata,Tata Tigor Revotron,2021,102,LPG,,,,,,,,,1238903.21,,,,,,,,1511461.92,1.0
,Tata,Tata Tigor Revotron,2021,98,Hybrid,,,,,,,,,1481292.22,,,,,,,,1807176.51,1.0
,Tata,Tata Tigor Revotron,2021,94,EV,,,,,,,,,1749369.16,,,,,,,,2134230.37,1.0
,Tata,Tata Tigor Revotron,2022,98,Petrol,,,,,,,,,1377553.51,,,,,,,,1721941.88,1.0
,Tata,Tata Tigor Revotron,2022,95,CNG,,,,,,,,,1243273.25,,,,,,,,1554091.57,1.0
,Tata,Tata Tigor Revotron,2022,95,LPG,,,,,,,,,1146678.49,,,,,,,,1433348.11,1.0
,Tata,Tata Tigor Revotron,2022,92,Hybrid,,,,,,,,,1546092.21,,,,,,,,1932615.27,1.0
,Tata,Tata Tigor Revotron,2022,89,EV,,,,,,,,,1393785.06,,,,,,,,1742231.33,1.0
,Tata,Tata Tigor Revotron,2023,90,Petrol,,,,,,,,,1291418.27,,,,,,,,1627187.02,1.0
,Tata,Tata Tigor Revotron,2023,89,CNG,,,,,,,,,1269597.16,,,,,,,,1599692.42,1.0
,Tata,Tata Tigor Revotron,2023,89,LPG,,,,,,,,,1118567.16,,,,,,,,1409394.62,1.0
,Tata,Tata Tigor Revotron,2023,87,Hybrid,,,,,,,,,1383060.3,,,,,,,,1742655.98,1.0
,Tata,Tata Tigor Revotron,2023,85,EV,,,,,,,,,1571118.79,,,,,,,,1979609.67,1.0
,Tata,Tata Tigor Revotron,2024,83,Petrol,,,,,,,,,1447685.17,,,,,,,,1853037.02,1.0
,Tata,Tata Tigor Revotron,2024,82,CNG,,,,,,,,,1298722.62,,,,,,,,1662364.96,1.0
,Tata,Tata Tigor Revotron,2024,82,LPG,,,,,,,,,1117684.92,,,,,,,,1430636.7,1.0
,Tata,Tata Tigor Revotron,2024,81,Hybrid,,,,,,,,,1596629.02,,,,,,,,2043685.15,1.0
,Tata,Tata Tigor Revotron,2024,81,EV,,,,,,,,,1541415.84,,,,,,,,1973012.28,1.0
,Tata,Tata Tigor Revotron,2025,77,Petrol,,,,,,,,,1179123.9,,,,,,,,1509278.59,1.0
,Tata,Tata Tigor Revotron,2025,77,CNG,,,,,,,,,1141300.44,,,,,,,,1460864.57,1.0
,Tata,Tata Tigor Revotron,2025,77,LPG,,,,,,,,,1227058.91,,,,,,,,1570635.4,1.0
,Tata,Tata Tigor Revotron,2025,77,Hybrid,,,,,,,,,1485574.19,,,,,,,,1901534.97,1.0
,Tata,Tata Tigor Revotron,2025,77,EV,,,,,,,,,1553058.91,,,,,,,,1987915.4,1.0
,Tata,Tata Venture EX,2019,24375,Petrol,,,,,,,,,226079.41,,,,,,,,266773.71,1.0
,Tata,Tata Venture EX,2019,22844,CNG,,,,,,,,,236001.63,,,,,,,,278481.92,1.0
,Tata,Tata Venture EX,2019,22844,LPG,,,,,,,,,215831.66,,,,,,,,254681.36,1.0
,Tata,Tata Venture EX,2019,21424,Hybrid,,,,,,,,,300000.23,,,,,,,,354000.28,1.0
,Tata,Tata Venture EX,2019,20106,EV,,,,,,,,,273629.07,,,,,,,,322882.3,1.0
,Tata,Tata Venture EX,2020,22425,Petrol,,,,,,,,,234304.7,,,,,,,,281165.64,1.0
,Tata,Tata Venture EX,2020,21245,CNG,,,,,,,,,192529.66,,,,,,,,231035.59,1.0
,Tata,Tata Venture EX,2020,21245,LPG,,,,,,,,,214073.35,,,,,,,,256888.01,1.0
,Tata,Tata Venture EX,2020,20138,Hybrid,,,,,,,,,246203.85,,,,,,,,295444.62,1.0
,Tata,Tata Venture EX,2020,19101,EV,,,,,,,,,279858.65,,,,,,,,335830.38,1.0
,Tata,Tata Venture EX,2021,20631,Petrol,,,,,,,,,215063.82,,,,,,,,262377.87,1.0
,Tata,Tata Venture EX,2021,19757,CNG,,,,,,,,,204320.03,,,,,,,,249270.43,1.0
,Tata,Tata Venture EX,2021,19757,LPG,,,,,,,,,186768.52,,,,,,,,227857.59,1.0
,Tata,Tata Venture EX,2021,18930,Hybrid,,,,,,,,,255098.08,,,,,,,,311219.65,1.0
,Tata,Tata Venture EX,2021,18145,EV,,,,,,,,,267328.94,,,,,,,,326141.3,1.0
,Tata,Tata Venture EX,2022,18980,Petrol,,,,,,,,,222647.78,,,,,,,,278309.72,1.0
,Tata,Tata Venture EX,2022,18374,CNG,,,,,,,,,222393.65,,,,,,,,277992.06,1.0
,Tata,Tata Venture EX,2022,18374,LPG,,,,,,,,,183611.15,,,,,,,,229513.93,1.0
,Tata,Tata Venture EX,2022,17794,Hybrid,,,,,,,,,268257.69,,,,,,,,335322.11,1.0
,Tata,Tata Venture EX,2022,17238,EV,,,,,,,,,296454.19,,,,,,,,370567.74,1.0
,Tata,Tata Venture EX,2023,17462,Petrol,,,,,,,,,223132.24,,,,,,,,281146.62,1.0
,Tata,Tata Venture EX,2023,17088,CNG,,,,,,,,,202680.0,,,,,,,,255376.81,1.0
,Tata,Tata Venture EX,2023,17088,LPG,,,,,,,,,193927.32,,,,,,,,244348.42,1.0
,Tata,Tata Venture EX,2023,16727,Hybrid,,,,,,,,,283494.58,,,,,,,,357203.17,1.0
,Tata,Tata Venture EX,2023,16376,EV,,,,,,,,,279482.91,,,,,,,,352148.46,1.0
,Tata,Tata Venture EX,2024,16065,Petrol,,,,,,,,,222883.35,,,,,,,,285290.69,1.0
,Tata,Tata Venture EX,2024,15892,CNG,,,,,,,,,217952.67,,,,,,,,278979.42,1.0
,Tata,Tata Venture EX,2024,15892,LPG,,,,,,,,,183641.48,,,,,,,,235061.09,1.0
,Tata,Tata Venture EX,2024,15723,Hybrid,,,,,,,,,275577.91,,,,,,,,352739.72,1.0
,Tata,Tata Venture EX,2024,15557,EV,,,,,,,,,283038.44,,,,,,,,362289.2,1.0
,Tata,Tata Venture EX,2025,14780,Petrol,,,,,,,,,225969.32,,,,,,,,289240.73,1.0
,Tata,Tata Venture EX,2025,14780,CNG,,,,,,,,,201146.54,,,,,,,,257467.58,1.0
,Tata,Tata Venture EX,2025,14780,LPG,,,,,,,,,186185.44,,,,,,,,238317.36,1.0
,Tata,Tata Venture EX,2025,14780,Hybrid,,,,,,,,,273250.05,,,,,,,,349760.06,1.0
,Tata,Tata Venture EX,2025,14780,EV,,,,,,,,,296636.88,,,,,,,,379695.2,1.0
,Tata,Tata Vista Quadrajet,2019,61895,Petrol,,,,,,,,,323118.0,,,,,,,,381279.24,1.0
,Tata,Tata Vista Quadrajet,2019,58007,CNG,,,,,,,,,317588.5,,,,,,,,374754.43,1.0
,Tata,Tata Vista Quadrajet,2019,58007,LPG,,,,,,,,,251035.08,,,,,,,,296221.39,1.0
,Tata,Tata Vista Quadrajet,2019,54402,Hybrid,,,,,,,,,372807.14,,,,,,,,439912.43,1.0
,Tata,Tata Vista Quadrajet,2019,51055,EV,,,,,,,,,402406.44,,,,,,,,474839.6,1.0
,Tata,Tata Vista Quadrajet,2020,56943,Petrol,,,,,,,,,317627.48,,,,,,,,381152.98,1.0
,Tata,Tata Vista Quadrajet,2020,53947,CNG,,,,,,,,,291719.85,,,,,,,,350063.82,1.0
,Tata,Tata Vista Quadrajet,2020,53947,LPG,,,,,,,,,275471.96,,,,,,,,330566.35,1.0
,Tata,Tata Vista Quadrajet,2020,51138,Hybrid,,,,,,,,,393132.98,,,,,,,,471759.58,1.0
,Tata,Tata Vista Quadrajet,2020,48502,EV,,,,,,,,,398626.35,,,,,,,,478351.62,1.0
,Tata,Tata Vista Quadrajet,2021,52388,Petrol,,,,,,,,,290846.77,,,,,,,,354833.06,1.0
,Tata,Tata Vista Quadrajet,2021,50170,CNG,,,,,,,,,269758.67,,,,,,,,329105.58,1.0
,Tata,Tata Vista Quadrajet,2021,50170,LPG,,,,,,,,,276520.79,,,,,,,,337355.37,1.0
,Tata,Tata Vista Quadrajet,2021,48069,Hybrid,,,,,,,,,396969.39,,,,,,,,484302.66,1.0
,Tata,Tata Vista Quadrajet,2021,46077,EV,,,,,,,,,336697.07,,,,,,,,410770.42,1.0
,Tata,Tata Vista Quadrajet,2022,48197,Petrol,,,,,,,,,325891.28,,,,,,,,407364.09,1.0
,Tata,Tata Vista Quadrajet,2022,46659,CNG,,,,,,,,,299328.2,,,,,,,,374160.25,1.0
,Tata,Tata Vista Quadrajet,2022,46659,LPG,,,,,,,,,310874.59,,,,,,,,388593.23,1.0
,Tata,Tata Vista Quadrajet,2022,45185,Hybrid,,,,,,,,,377434.09,,,,,,,,471792.61,1.0
,Tata,Tata Vista Quadrajet,2022,43773,EV,,,,,,,,,412422.03,,,,,,,,515527.54,1.0
,Tata,Tata Vista Quadrajet,2023,44341,Petrol,,,,,,,,,338812.23,,,,,,,,426903.4,1.0
,Tata,Tata Vista Quadrajet,2023,43392,CNG,,,,,,,,,269575.7,,,,,,,,339665.38,1.0
,Tata,Tata Vista Quadrajet,2023,43392,LPG,,,,,,,,,300197.06,,,,,,,,378248.29,1.0
,Tata,Tata Vista Quadrajet,2023,42474,Hybrid,,,,,,,,,391352.73,,,,,,,,493104.43,1.0
,Tata,Tata Vista Quadrajet,2023,41585,EV,,,,,,,,,415452.48,,,,,,,,523470.13,1.0
,Tata,Tata Vista Quadrajet,2024,40794,Petrol,,,,,,,,,415109.44,,,,,,,,531340.08,1.0
,Tata,Tata Vista Quadrajet,2024,40355,CNG,,,,,,,,,270437.19,,,,,,,,346159.6,1.0
,Tata,Tata Vista Quadrajet,2024,40355,LPG,,,,,,,,,316666.08,,,,,,,,405332.58,1.0
,Tata,Tata Vista Quadrajet,2024,39926,Hybrid,,,,,,,,,379696.01,,,,,,,,486010.9,1.0
,Tata,Tata Vista Quadrajet,2024,39505,EV,,,,,,,,,410108.07,,,,,,,,524938.33,1.0
,Tata,Tata Vista Quadrajet,2025,37530,Petrol,,,,,,,,,335047.35,,,,,,,,428860.61,1.0
,Tata,Tata Vista Quadrajet,2025,37530,CNG,,,,,,,,,301220.03,,,,,,,,385561.63,1.0
,Tata,Tata Vista Quadrajet,2025,37530,LPG,,,,,,,,,277158.42,,,,,,,,354762.78,1.0
,Tata,Tata Vista Quadrajet,2025,37530,Hybrid,,,,,,,,,393998.03,,,,,,,,504317.47,1.0
,Tata,Tata Vista Quadrajet,2025,37530,EV,,,,,,,,,366458.12,,,,,,,,469066.39,1.0
,Tata,Tata Zest Quadrajet,2019,102078,Petrol,,,,,,,,,430323.31,,,,,,,,507781.51,1.0
,Tata,Tata Zest Quadrajet,2019,95667,CNG,,,,,,,,,369376.45,,,,,,,,435864.21,1.0
,Tata,Tata Zest Quadrajet,2019,95667,LPG,,,,,,,,,327879.24,,,,,,,,386897.5,1.0
,Tata,Tata Zest Quadrajet,2019,89721,Hybrid,,,,,,,,,460759.69,,,,,,,,543696.44,1.0
,Tata,Tata Zest Quadrajet,2019,84201,EV,,,,,,,,,531406.81,,,,,,,,627060.03,1.0
,Tata,Tata Zest Quadrajet,2020,93912,Petrol,,,,,,,,,398552.57,,,,,,,,478263.08,1.0
,Tata,Tata Zest Quadrajet,2020,88970,CNG,,,,,,,,,386984.36,,,,,,,,464381.23,1.0
,Tata,Tata Zest Quadrajet,2020,88970,LPG,,,,,,,,,336301.99,,,,,,,,403562.39,1.0
,Tata,Tata Zest Quadrajet,2020,84338,Hybrid,,,,,,,,,495080.43,,,,,,,,594096.52,1.0
,Tata,Tata Zest Quadrajet,2020,79991,EV,,,,,,,,,514458.73,,,,,,,,617350.48,1.0
,Tata,Tata Zest Quadrajet,2021,86399,Petrol,,,,,,,,,457452.04,,,,,,,,558091.49,1.0
,Tata,Tata Zest Quadrajet,2021,82742,CNG,,,,,,,,,374846.03,,,,,,,,457312.16,1.0
,Tata,Tata Zest Quadrajet,2021,82742,LPG,,,,,,,,,365838.92,,,,,,,,446323.49,1.0
,Tata,Tata Zest Quadrajet,2021,79277,Hybrid,,,,,,,,,476332.16,,,,,,,,581125.24,1.0
,Tata,Tata Zest Quadrajet,2021,75992,EV,,,,,,,,,532554.86,,,,,,,,649716.92,1.0
,Tata,Tata Zest Quadrajet,2022,79487,Petrol,,,,,,,,,394018.95,,,,,,,,492523.68,1.0
,Tata,Tata Zest Quadrajet,2022,76950,CNG,,,,,,,,,395770.75,,,,,,,,494713.44,1.0
,Tata,Tata Zest Quadrajet,2022,76950,LPG,,,,,,,,,347619.03,,,,,,,,434523.78,1.0
,Tata,Tata Zest Quadrajet,2022,74521,Hybrid,,,,,,,,,471722.03,,,,,,,,589652.54,1.0
,Tata,Tata Zest Quadrajet,2022,72192,EV,,,,,,,,,496855.03,,,,,,,,621068.78,1.0
,Tata,Tata Zest Quadrajet,2023,73128,Petrol,,,,,,,,,418010.99,,,,,,,,526693.84,1.0
,Tata,Tata Zest Quadrajet,2023,71564,CNG,,,,,,,,,376194.72,,,,,,,,474005.35,1.0
,Tata,Tata Zest Quadrajet,2023,71564,LPG,,,,,,,,,356259.09,,,,,,,,448886.45,1.0
,Tata,Tata Zest Quadrajet,2023,70049,Hybrid,,,,,,,,,518384.46,,,,,,,,653164.42,1.0
,Tata,Tata Zest Quadrajet,2023,68582,EV,,,,,,,,,523351.44,,,,,,,,659422.81,1.0
,Tata,Tata Zest Quadrajet,2024,67278,Petrol,,,,,,,,,433252.92,,,,,,,,554563.74,1.0
,Tata,Tata Zest Quadrajet,2024,66554,CNG,,,,,,,,,368482.13,,,,,,,,471657.13,1.0
,Tata,Tata Zest Quadrajet,2024,66554,LPG,,,,,,,,,332961.61,,,,,,,,426190.86,1.0
,Tata,Tata Zest Quadrajet,2024,65846,Hybrid,,,,,,,,,500688.51,,,,,,,,640881.29,1.0
,Tata,Tata Zest Quadrajet,2024,65153,EV,,,,,,,,,520107.85,,,,,,,,665738.05,1.0
,Tata,Tata Zest Quadrajet,2025,61896,Petrol,,,,,,,,,448163.84,,,,,,,,573649.71,1.0
,Tata,Tata Zest Quadrajet,2025,61896,CNG,,,,,,,,,365108.03,,,,,,,,467338.28,1.0
,Tata,Tata Zest Quadrajet,2025,61896,LPG,,,,,,,,,346883.53,,,,,,,,444010.92,1.0
,Tata,Tata Zest Quadrajet,2025,61896,Hybrid,,,,,,,,,426963.54,,,,,,,,546513.33,1.0
,Tata,Tata Zest Quadrajet,2025,61896,EV,,,,,,,,,482498.72,,,,,,,,617598.37,1.0
,Tata,Tata Zest XE,2019,132348,Petrol,,,,,,,,,1008256.97,,,,,,,,1189743.22,1.0
,Tata,Tata Zest XE,2019,124035,CNG,,,,,,,,,850762.55,,,,,,,,1003899.81,1.0
,Tata,Tata Zest XE,2019,124035,LPG,,,,,,,,,843857.31,,,,,,,,995751.63,1.0
,Tata,Tata Zest XE,2019,116326,Hybrid,,,,,,,,,1081570.58,,,,,,,,1276253.29,1.0
,Tata,Tata Zest XE,2019,109170,EV,,,,,,,,,1163842.08,,,,,,,,1373333.65,1.0
,Tata,Tata Zest XE,2020,121760,Petrol,,,,,,,,,885857.72,,,,,,,,1063029.26,1.0
,Tata,Tata Zest XE,2020,115353,CNG,,,,,,,,,879735.69,,,,,,,,1055682.83,1.0
,Tata,Tata Zest XE,2020,115353,LPG,,,,,,,,,666787.94,,,,,,,,800145.53,1.0
,Tata,Tata Zest XE,2020,109346,Hybrid,,,,,,,,,1081807.36,,,,,,,,1298168.83,1.0
,Tata,Tata Zest XE,2020,103711,EV,,,,,,,,,1029959.34,,,,,,,,1235951.21,1.0
,Tata,Tata Zest XE,2021,112019,Petrol,,,,,,,,,1020211.36,,,,,,,,1244657.85,1.0
,Tata,Tata Zest XE,2021,107278,CNG,,,,,,,,,916086.91,,,,,,,,1117626.03,1.0
,Tata,Tata Zest XE,2021,107278,LPG,,,,,,,,,835382.79,,,,,,,,1019167.0,1.0
,Tata,Tata Zest XE,2021,102785,Hybrid,,,,,,,,,1193921.87,,,,,,,,1456584.68,1.0
,Tata,Tata Zest XE,2021,98525,EV,,,,,,,,,1076645.07,,,,,,,,1313506.99,1.0
,Tata,Tata Zest XE,2022,103057,Petrol,,,,,,,,,1051113.89,,,,,,,,1313892.36,1.0
,Tata,Tata Zest XE,2022,99769,CNG,,,,,,,,,924215.51,,,,,,,,1155269.38,1.0
,Tata,Tata Zest XE,2022,99769,LPG,,,,,,,,,801095.07,,,,,,,,1001368.84,1.0
,Tata,Tata Zest XE,2022,96618,Hybrid,,,,,,,,,1168623.36,,,,,,,,1460779.21,1.0
,Tata,Tata Zest XE,2022,93599,EV,,,,,,,,,1065864.96,,,,,,,,1332331.2,1.0
,Tata,Tata Zest XE,2023,94813,Petrol,,,,,,,,,904305.39,,,,,,,,1139424.8,1.0
,Tata,Tata Zest XE,2023,92785,CNG,,,,,,,,,843300.37,,,,,,,,1062558.47,1.0
,Tata,Tata Zest XE,2023,92785,LPG,,,,,,,,,786837.21,,,,,,,,991414.89,1.0
,Tata,Tata Zest XE,2023,90821,Hybrid,,,,,,,,,1024718.81,,,,,,,,1291145.7,1.0
,Tata,Tata Zest XE,2023,88919,EV,,,,,,,,,1225424.17,,,,,,,,1544034.46,1.0
,Tata,Tata Zest XE,2024,87228,Petrol,,,,,,,,,936594.51,,,,,,,,1198840.98,1.0
,Tata,Tata Zest XE,2024,86290,CNG,,,,,,,,,893772.89,,,,,,,,1144029.3,1.0
,Tata,Tata Zest XE,2024,86290,LPG,,,,,,,,,784819.93,,,,,,,,1004569.51,1.0
,Tata,Tata Zest XE,2024,85372,Hybrid,,,,,,,,,974563.36,,,,,,,,1247441.11,1.0
,Tata,Tata Zest XE,2024,84473,EV,,,,,,,,,1160143.17,,,,,,,,1484983.26,1.0
,Tata,Tata Zest XE,2025,80250,Petrol,,,,,,,,,842214.72,,,,,,,,1078034.84,1.0
,Tata,Tata Zest XE,2025,80250,CNG,,,,,,,,,871656.5,,,,,,,,1115720.32,1.0
,Tata,Tata Zest XE,2025,80250,LPG,,,,,,,,,745913.02,,,,,,,,954768.67,1.0
,Tata,Tata Zest XE,2025,80250,Hybrid,,,,,,,,,1224529.94,,,,,,,,1567398.33,1.0
,Tata,Tata Zest XE,2025,80250,EV,,,,,,,,,1204071.74,,,,,,,,1541211.83,1.0
