car_id,company,model,year,kms_driven,fuel_type,transmission,owner,car_condition,insurance_status,previous_accidents,num_doors,engine_size,power,price,city,emission_norm,insurance_eligible,maintenance_level,predicted_price,listing_type,is_certified,car_age
2941.0,Maruti,Baleno,2009,170294.0,Diesel,Automatic,3Rd,Excellent,Yes,1.0,5.0,2077.0,334.0,82301.0,Bangalore,Bs3,True,Medium,82301.0,Dealer,True,16
2942.0,Hyundai,Creta,2014,171740.0,Electric,Manual,2Nd,Excellent,Yes,3.0,5.0,2275.0,181.0,200828.0,Mumbai,Bs4,True,Low,200828.0,Dealer,True,11
2943.0,Maruti,Baleno,2016,171972.0,Hybrid,Manual,4Th,Good,Yes,1.0,2.0,1897.0,86.0,215856.0,Hyderabad,Bs4,True,Low,215856.0,Private,False,9
2944.0,Mahindra,Thar,2012,87678.0,Cng,Automatic,4Th,Excellent,Yes,0.0,5.0,1059.0,329.0,132582.0,Delhi,Bs6,True,Medium,132582.0,Dealer,False,13
2945.0,Tata,Harrier,2022,11099.0,Petrol,Automatic,3Rd,Good,Yes,4.0,2.0,2948.0,61.0,401283.0,Chennai,Bs6,True,High,401283.0,Dealer,False,3
2946.0,Maruti,Dzire,2014,2632.0,Cng,Automatic,4Th,Fair,Yes,0.0,2.0,2663.0,221.0,202726.0,Mumbai,Bs4,True,Medium,202726.0,Private,False,11
2947.0,Toyota,Yaris,2024,166155.0,Petrol,Automatic,3Rd,Good,Yes,0.0,5.0,2835.0,128.0,336678.0,Delhi,Bs3,True,Low,336678.0,Private,True,1
2948.0,Hyundai,I20,2006,104673.0,Diesel,Manual,1St,Fair,Yes,2.0,5.0,2722.0,111.0,68342.0,Delhi,Bs4,True,Low,68342.0,Private,True,19
2949.0,Maruti,Baleno,2009,218460.0,Petrol,Manual,4Th,Excellent,Yes,2.0,2.0,1446.0,343.0,44007.0,Chennai,Bs6,True,Low,44007.0,Private,True,16
2950.0,Hyundai,Verna,2014,243765.0,Cng,Automatic,2Nd,Excellent,Yes,1.0,2.0,1499.0,207.0,115986.0,Delhi,Bs3,True,Low,115986.0,Dealer,True,11
2951.0,Maruti,Swift,2005,25299.0,Diesel,Manual,4Th,Good,No,1.0,5.0,3500.0,142.0,128357.0,Bangalore,Bs6,False,Low,128357.0,Private,True,20
2952.0,Tata,Harrier,2008,187209.0,Diesel,Automatic,2Nd,Fair,Yes,1.0,4.0,1277.0,385.0,31235.0,Chennai,Bs4,True,Low,31235.0,Private,False,17
2953.0,Tata,Tiago,2014,14681.0,Hybrid,Automatic,4Th,Good,Yes,0.0,4.0,1083.0,200.0,248236.0,Mumbai,Bs6,True,Low,248236.0,Dealer,False,11
2954.0,Maruti,Baleno,2012,234913.0,Diesel,Automatic,1St,Excellent,Yes,4.0,2.0,3754.0,231.0,58371.0,Chennai,Bs4,True,High,58371.0,Dealer,False,13
2955.0,Mahindra,Thar,2018,49025.0,Hybrid,Manual,3Rd,Good,Yes,1.0,5.0,3143.0,300.0,315755.0,Chennai,Bs4,True,Low,315755.0,Dealer,False,7
2956.0,Toyota,Fortuner,2007,73233.0,Electric,Manual,2Nd,Excellent,Yes,5.0,5.0,1713.0,160.0,139304.0,Hyderabad,Bs6,True,Low,139304.0,Dealer,False,18
2957.0,Hyundai,I20,2015,157650.0,Petrol,Automatic,2Nd,Good,Yes,0.0,5.0,3689.0,209.0,164259.0,Mumbai,Bs6,True,High,164259.0,Dealer,False,10
2958.0,Hyundai,Creta,2015,242336.0,Diesel,Manual,2Nd,Excellent,Yes,0.0,4.0,3566.0,73.0,141560.0,Hyderabad,Bs6,True,High,141560.0,Dealer,True,10
2959.0,Mahindra,Scorpio,2016,9071.0,Cng,Automatic,2Nd,Good,Yes,1.0,2.0,1605.0,389.0,264671.0,Chennai,Bs4,True,Low,264671.0,Private,True,9
2960.0,Toyota,Yaris,2012,54322.0,Hybrid,Automatic,3Rd,Fair,Yes,0.0,5.0,888.0,234.0,146772.0,Delhi,Bs3,True,High,146772.0,Private,False,13
2961.0,Honda,Wr-V,2016,15517.0,Hybrid,Manual,3Rd,Fair,Yes,0.0,2.0,1545.0,157.0,279808.0,Mumbai,Bs3,True,Medium,279808.0,Dealer,False,9
2962.0,Maruti,Dzire,2018,158073.0,Cng,Automatic,4Th,Good,Yes,0.0,5.0,3380.0,239.0,223382.0,Delhi,Bs6,True,High,223382.0,Dealer,False,7
2963.0,Mahindra,Xuv500,2025,99830.0,Cng,Manual,4Th,Good,Yes,1.0,2.0,2676.0,398.0,430971.0,Mumbai,Bs6,True,Low,430971.0,Private,True,0
2964.0,Honda,Wr-V,2013,233913.0,Petrol,Manual,1St,Fair,Yes,3.0,4.0,3826.0,270.0,38633.0,Delhi,Bs6,True,Medium,38633.0,Dealer,True,12
2965.0,Tata,Tiago,2018,234971.0,Hybrid,Manual,3Rd,Poor,No,1.0,5.0,2447.0,214.0,144164.0,Chennai,Bs3,False,Low,144164.0,Dealer,False,7
2966.0,Hyundai,Creta,2015,199158.0,Diesel,Manual,1St,Good,Yes,0.0,5.0,3800.0,175.0,131693.0,Delhi,Bs4,True,High,131693.0,Dealer,False,10
2967.0,Honda,City,2011,125424.0,Petrol,Automatic,2Nd,Fair,Yes,1.0,2.0,1290.0,82.0,66464.0,Hyderabad,Bs3,True,Medium,66464.0,Private,True,14
2968.0,Maruti,Dzire,2016,63116.0,Petrol,Manual,2Nd,Poor,No,0.0,4.0,1929.0,360.0,146028.0,Chennai,Bs4,False,Medium,146028.0,Private,True,9
2969.0,Mahindra,Scorpio,2017,76145.0,Cng,Manual,4Th,Good,Yes,3.0,2.0,2711.0,397.0,251997.0,Mumbai,Bs4,True,High,251997.0,Dealer,True,8
2970.0,Mahindra,Thar,2008,35443.0,Cng,Automatic,1St,Good,Yes,1.0,4.0,1327.0,113.0,134338.0,Mumbai,Bs6,True,High,134338.0,Private,False,17
2971.0,Mahindra,Thar,2005,73260.0,Cng,Manual,1St,Good,No,2.0,2.0,2599.0,146.0,102274.0,Delhi,Bs6,False,Low,102274.0,Private,True,20
2972.0,Honda,Wr-V,2024,54526.0,Petrol,Automatic,3Rd,Excellent,Yes,0.0,2.0,1100.0,90.0,450292.0,Chennai,Bs3,True,High,450292.0,Private,True,1
2973.0,Honda,Amaze,2005,56892.0,Petrol,Automatic,4Th,Good,No,0.0,4.0,863.0,280.0,107861.0,Chennai,Bs4,False,High,107861.0,Dealer,False,20
2974.0,Toyota,Fortuner,2016,245690.0,Petrol,Automatic,4Th,Excellent,Yes,0.0,4.0,3746.0,127.0,161365.0,Chennai,Bs4,True,Low,161365.0,Dealer,True,9
2975.0,Hyundai,Verna,2017,30109.0,Petrol,Automatic,1St,Excellent,Yes,3.0,4.0,1513.0,301.0,307865.0,Mumbai,Bs4,True,Low,307865.0,Private,True,8
2976.0,Maruti,Baleno,2008,169648.0,Electric,Automatic,1St,Good,Yes,4.0,4.0,1565.0,222.0,85124.0,Bangalore,Bs3,True,Low,85124.0,Dealer,False,17
2977.0,Maruti,Swift,2009,1807.0,Electric,Manual,3Rd,Fair,Yes,1.0,4.0,2114.0,150.0,150972.0,Bangalore,Bs3,True,High,150972.0,Private,True,16
2978.0,Tata,Harrier,2023,33640.0,Cng,Manual,2Nd,Good,Yes,0.0,2.0,3185.0,395.0,410388.0,Hyderabad,Bs6,True,Low,410388.0,Dealer,True,2
2979.0,Mahindra,Xuv500,2006,6747.0,Hybrid,Manual,2Nd,Fair,Yes,3.0,4.0,3697.0,116.0,147268.0,Hyderabad,Bs3,True,High,147268.0,Dealer,False,19
2980.0,Honda,Wr-V,2007,87931.0,Hybrid,Automatic,2Nd,Fair,Yes,0.0,2.0,2020.0,229.0,117093.0,Mumbai,Bs3,True,Medium,117093.0,Private,False,18
2981.0,Tata,Nexon,2022,245588.0,Electric,Automatic,4Th,Fair,Yes,1.0,2.0,953.0,231.0,311211.0,Mumbai,Bs3,True,High,311211.0,Dealer,False,3
2982.0,Honda,City,2005,192919.0,Electric,Automatic,4Th,Good,No,1.0,5.0,2378.0,293.0,65187.0,Chennai,Bs6,False,Low,65187.0,Dealer,False,20
2983.0,Mahindra,Thar,2013,14105.0,Hybrid,Manual,3Rd,Excellent,Yes,1.0,2.0,1582.0,109.0,241678.0,Bangalore,Bs4,True,High,241678.0,Dealer,True,12
2984.0,Mahindra,Thar,2018,101015.0,Petrol,Automatic,2Nd,Excellent,Yes,0.0,2.0,3215.0,226.0,291966.0,Mumbai,Bs6,True,Low,291966.0,Private,False,7
2985.0,Mahindra,Scorpio,2018,249326.0,Hybrid,Automatic,1St,Poor,No,3.0,2.0,3071.0,198.0,159245.0,Mumbai,Bs6,False,Low,159245.0,Dealer,True,7
2986.0,Mahindra,Xuv500,2017,235453.0,Electric,Manual,4Th,Excellent,Yes,1.0,2.0,1646.0,171.0,241915.0,Hyderabad,Bs6,True,High,241915.0,Private,True,8
2987.0,Mahindra,Xuv500,2025,129296.0,Electric,Manual,3Rd,Good,Yes,1.0,2.0,3456.0,78.0,466137.0,Bangalore,Bs3,True,High,466137.0,Dealer,True,0
2988.0,Mahindra,Scorpio,2010,94557.0,Petrol,Manual,3Rd,Poor,No,4.0,4.0,2008.0,219.0,58620.0,Mumbai,Bs6,False,High,58620.0,Private,True,15
2989.0,Honda,City,2018,17257.0,Electric,Manual,3Rd,Excellent,Yes,0.0,5.0,3878.0,359.0,388472.0,Hyderabad,Bs3,True,Medium,388472.0,Private,True,7
2990.0,Mahindra,Scorpio,2008,194504.0,Cng,Manual,4Th,Good,Yes,0.0,2.0,1770.0,128.0,51218.0,Mumbai,Bs4,True,Medium,51218.0,Private,True,17
2991.0,Tata,Tiago,2019,87252.0,Cng,Manual,1St,Excellent,Yes,2.0,4.0,3428.0,161.0,338322.0,Mumbai,Bs4,True,Medium,338322.0,Private,True,6
2992.0,Toyota,Innova,2006,187744.0,Hybrid,Manual,4Th,Excellent,Yes,0.0,5.0,1041.0,169.0,92434.0,Chennai,Bs4,True,Medium,92434.0,Private,False,19
2993.0,Tata,Tiago,2016,223720.0,Diesel,Automatic,1St,Fair,Yes,0.0,5.0,3661.0,312.0,114198.0,Bangalore,Bs3,True,High,114198.0,Dealer,False,9
2994.0,Maruti,Swift,2006,120112.0,Hybrid,Manual,1St,Excellent,Yes,1.0,2.0,1273.0,61.0,122466.0,Delhi,Bs6,True,Low,122466.0,Dealer,True,19
2995.0,Honda,City,2017,2524.0,Hybrid,Manual,4Th,Good,Yes,1.0,5.0,2248.0,118.0,335052.0,Chennai,Bs4,True,Low,335052.0,Dealer,False,8
2996.0,Honda,Amaze,2013,234827.0,Hybrid,Manual,3Rd,Excellent,Yes,1.0,5.0,3550.0,264.0,139361.0,Mumbai,Bs4,True,High,139361.0,Dealer,True,12
2997.0,Tata,Harrier,2019,34664.0,Electric,Manual,1St,Good,Yes,2.0,2.0,1493.0,255.0,373841.0,Mumbai,Bs6,True,Low,373841.0,Private,False,6
2998.0,Honda,Wr-V,2009,236673.0,Petrol,Automatic,4Th,Good,Yes,2.0,4.0,3359.0,354.0,20000.0,Delhi,Bs3,True,High,20000.0,Private,False,16
2999.0,Toyota,Fortuner,2022,11180.0,Diesel,Manual,3Rd,Good,Yes,0.0,5.0,2044.0,215.0,404301.0,Bangalore,Bs3,True,High,404301.0,Dealer,False,3
3000.0,Tata,Harrier,2025,9698.0,Hybrid,Manual,3Rd,Good,Yes,0.0,5.0,2716.0,368.0,552943.0,Bangalore,Bs4,True,Medium,552943.0,Dealer,True,0
3001.0,Hyundai,Verna,2013,47112.0,Hybrid,Manual,1St,Excellent,Yes,4.0,2.0,3430.0,309.0,216408.0,Hyderabad,Bs4,True,Low,216408.0,Dealer,False,12
3002.0,Mahindra,Thar,2015,18190.0,Diesel,Manual,4Th,Good,Yes,1.0,5.0,3292.0,269.0,235984.0,Mumbai,Bs3,True,Low,235984.0,Private,False,10
3003.0,Toyota,Yaris,2019,131606.0,Diesel,Automatic,2Nd,Fair,Yes,2.0,4.0,3062.0,126.0,237148.0,Hyderabad,Bs3,True,High,237148.0,Private,False,6
3004.0,Maruti,Dzire,2014,189241.0,Cng,Automatic,1St,Good,Yes,3.0,5.0,2435.0,159.0,130441.0,Hyderabad,Bs3,True,High,130441.0,Private,False,11
3005.0,Tata,Harrier,2005,137147.0,Petrol,Automatic,3Rd,Good,No,0.0,2.0,1362.0,369.0,78362.0,Chennai,Bs4,False,Low,78362.0,Dealer,True,20
3006.0,Honda,Wr-V,2011,5808.0,Electric,Manual,4Th,Fair,Yes,2.0,2.0,3331.0,81.0,151999.0,Bangalore,Bs6,True,High,151999.0,Private,False,14
3007.0,Maruti,Baleno,2006,135165.0,Diesel,Manual,3Rd,Fair,Yes,0.0,5.0,2961.0,136.0,50871.0,Hyderabad,Bs6,True,High,50871.0,Private,False,19
3008.0,Maruti,Dzire,2011,52245.0,Electric,Manual,3Rd,Good,Yes,2.0,5.0,2059.0,134.0,141177.0,Bangalore,Bs3,True,Medium,141177.0,Private,True,14
3009.0,Hyundai,I20,2011,155931.0,Cng,Manual,1St,Good,Yes,0.0,4.0,2163.0,231.0,63560.0,Mumbai,Bs3,True,Medium,63560.0,Dealer,False,14
3010.0,Mahindra,Scorpio,2017,186903.0,Petrol,Manual,4Th,Fair,Yes,0.0,4.0,1078.0,197.0,153393.0,Delhi,Bs4,True,Medium,153393.0,Private,True,8
3011.0,Maruti,Baleno,2012,39277.0,Hybrid,Automatic,4Th,Good,Yes,0.0,4.0,2882.0,140.0,185699.0,Bangalore,Bs6,True,Low,185699.0,Private,False,13
3012.0,Maruti,Baleno,2021,42457.0,Electric,Automatic,4Th,Good,Yes,0.0,4.0,1079.0,193.0,444432.0,Chennai,Bs3,True,Low,444432.0,Private,False,4
3013.0,Toyota,Innova,2014,6724.0,Petrol,Manual,2Nd,Good,Yes,1.0,2.0,3572.0,228.0,201578.0,Hyderabad,Bs6,True,Medium,201578.0,Dealer,False,11
3014.0,Mahindra,Scorpio,2020,125194.0,Electric,Automatic,3Rd,Excellent,Yes,0.0,4.0,2729.0,122.0,413008.0,Bangalore,Bs4,True,Low,413008.0,Dealer,False,5
3015.0,Maruti,Swift,2022,169736.0,Diesel,Automatic,3Rd,Fair,Yes,1.0,4.0,2200.0,152.0,270724.0,Hyderabad,Bs3,True,High,270724.0,Private,False,3
3016.0,Hyundai,Creta,2016,199660.0,Cng,Automatic,3Rd,Excellent,Yes,2.0,5.0,3396.0,321.0,195312.0,Hyderabad,Bs3,True,High,195312.0,Private,False,9
3017.0,Honda,City,2017,172150.0,Cng,Manual,2Nd,Good,Yes,3.0,4.0,2594.0,77.0,188077.0,Bangalore,Bs4,True,Medium,188077.0,Private,False,8
3018.0,Mahindra,Scorpio,2011,159995.0,Petrol,Manual,4Th,Good,Yes,1.0,5.0,1473.0,288.0,66943.0,Mumbai,Bs4,True,Low,66943.0,Private,True,14
3019.0,Toyota,Innova,2007,223160.0,Cng,Manual,3Rd,Good,Yes,1.0,4.0,1720.0,72.0,21370.0,Delhi,Bs6,True,High,21370.0,Private,True,18
3020.0,Honda,Amaze,2010,210534.0,Cng,Manual,2Nd,Good,Yes,5.0,4.0,2993.0,63.0,34329.0,Bangalore,Bs6,True,Medium,34329.0,Private,True,15
3021.0,Tata,Tiago,2011,232883.0,Cng,Manual,4Th,Excellent,Yes,0.0,4.0,1224.0,117.0,37756.0,Bangalore,Bs4,True,High,37756.0,Private,True,14
3022.0,Toyota,Fortuner,2015,233110.0,Electric,Manual,4Th,Excellent,Yes,1.0,2.0,2348.0,302.0,184681.0,Mumbai,Bs3,True,High,184681.0,Private,True,10
3023.0,Maruti,Dzire,2025,56492.0,Petrol,Manual,4Th,Good,Yes,3.0,5.0,1292.0,277.0,411851.0,Delhi,Bs4,True,High,411851.0,Private,False,0
3024.0,Tata,Nexon,2007,131650.0,Diesel,Manual,3Rd,Good,Yes,5.0,5.0,1542.0,124.0,66862.0,Bangalore,Bs4,True,Medium,66862.0,Private,False,18
3025.0,Mahindra,Xuv500,2008,102871.0,Electric,Manual,3Rd,Good,Yes,1.0,4.0,3297.0,132.0,110290.0,Bangalore,Bs4,True,High,110290.0,Private,True,17
3026.0,Honda,City,2024,131794.0,Petrol,Manual,2Nd,Excellent,Yes,0.0,4.0,1779.0,188.0,439611.0,Bangalore,Bs4,True,Low,439611.0,Private,False,1
3027.0,Maruti,Swift,2016,229587.0,Cng,Manual,2Nd,Poor,No,1.0,5.0,2164.0,103.0,69727.0,Chennai,Bs3,False,High,69727.0,Dealer,False,9
3028.0,Tata,Tiago,2020,171221.0,Electric,Manual,1St,Excellent,Yes,2.0,4.0,2019.0,220.0,372576.0,Delhi,Bs6,True,Low,372576.0,Dealer,False,5
3029.0,Hyundai,Creta,2015,2127.0,Diesel,Automatic,2Nd,Excellent,Yes,3.0,5.0,3767.0,149.0,286908.0,Mumbai,Bs3,True,Low,286908.0,Dealer,False,10
3030.0,Mahindra,Xuv500,2019,85853.0,Hybrid,Manual,3Rd,Good,Yes,1.0,4.0,3138.0,289.0,316244.0,Chennai,Bs3,True,Low,316244.0,Dealer,False,6
3031.0,Tata,Harrier,2009,96912.0,Hybrid,Manual,2Nd,Excellent,Yes,3.0,2.0,2150.0,216.0,139096.0,Bangalore,Bs4,True,Low,139096.0,Private,False,16
3032.0,Toyota,Yaris,2012,114543.0,Hybrid,Automatic,2Nd,Good,Yes,3.0,4.0,3540.0,219.0,150437.0,Bangalore,Bs6,True,High,150437.0,Dealer,True,13
3033.0,Hyundai,I20,2018,225295.0,Electric,Manual,2Nd,Good,Yes,0.0,5.0,894.0,200.0,240150.0,Delhi,Bs6,True,Medium,240150.0,Dealer,True,7
3034.0,Maruti,Dzire,2010,69823.0,Electric,Automatic,2Nd,Good,Yes,2.0,4.0,1005.0,280.0,138193.0,Hyderabad,Bs6,True,Medium,138193.0,Dealer,True,15
3035.0,Mahindra,Thar,2021,125863.0,Diesel,Manual,1St,Excellent,Yes,0.0,5.0,1418.0,363.0,335779.0,Hyderabad,Bs6,True,Low,335779.0,Dealer,True,4
3036.0,Maruti,Dzire,2016,162969.0,Cng,Automatic,4Th,Poor,No,0.0,5.0,3880.0,91.0,102644.0,Chennai,Bs6,False,Low,102644.0,Dealer,True,9
3037.0,Maruti,Swift,2015,178822.0,Cng,Automatic,1St,Excellent,Yes,1.0,2.0,1285.0,200.0,167674.0,Delhi,Bs3,True,Medium,167674.0,Dealer,False,10
3038.0,Hyundai,I20,2008,192772.0,Petrol,Manual,3Rd,Excellent,Yes,0.0,5.0,3827.0,395.0,56557.0,Hyderabad,Bs3,True,High,56557.0,Dealer,False,17
3039.0,Maruti,Dzire,2017,220843.0,Hybrid,Manual,1St,Excellent,Yes,0.0,4.0,3435.0,273.0,275536.0,Bangalore,Bs6,True,High,275536.0,Dealer,True,8
3040.0,Honda,Wr-V,2014,142090.0,Diesel,Automatic,1St,Poor,No,5.0,2.0,2522.0,326.0,98097.0,Mumbai,Bs3,False,Low,98097.0,Private,True,11
3041.0,Tata,Nexon,2024,100925.0,Cng,Manual,3Rd,Good,Yes,2.0,2.0,3483.0,196.0,359853.0,Hyderabad,Bs4,True,Low,359853.0,Dealer,True,1
3042.0,Toyota,Innova,2006,247967.0,Petrol,Automatic,2Nd,Good,Yes,2.0,2.0,2269.0,172.0,20000.0,Delhi,Bs4,True,Medium,20000.0,Dealer,False,19
3043.0,Toyota,Yaris,2022,169571.0,Hybrid,Manual,3Rd,Poor,No,0.0,4.0,2486.0,201.0,266154.0,Hyderabad,Bs6,False,Medium,266154.0,Private,False,3
3044.0,Maruti,Dzire,2017,149466.0,Diesel,Manual,3Rd,Excellent,Yes,0.0,5.0,2645.0,208.0,230786.0,Mumbai,Bs3,True,High,230786.0,Dealer,False,8
3045.0,Maruti,Dzire,2005,61458.0,Hybrid,Manual,4Th,Fair,No,0.0,4.0,3614.0,73.0,121725.0,Hyderabad,Bs6,False,Medium,121725.0,Dealer,True,20
3046.0,Honda,Wr-V,2021,222952.0,Electric,Manual,3Rd,Good,Yes,0.0,4.0,1391.0,362.0,354537.0,Mumbai,Bs3,True,High,354537.0,Dealer,False,4
3047.0,Toyota,Yaris,2015,126895.0,Hybrid,Manual,1St,Excellent,Yes,0.0,4.0,2731.0,165.0,253659.0,Mumbai,Bs3,True,Low,253659.0,Private,False,10
3048.0,Mahindra,Xuv500,2021,93002.0,Diesel,Manual,4Th,Excellent,Yes,0.0,5.0,1118.0,156.0,382976.0,Bangalore,Bs3,True,High,382976.0,Private,True,4
3049.0,Maruti,Baleno,2006,194936.0,Petrol,Manual,2Nd,Fair,Yes,1.0,2.0,2824.0,77.0,31407.0,Mumbai,Bs3,True,Medium,31407.0,Private,False,19
3050.0,Maruti,Dzire,2009,178787.0,Diesel,Automatic,1St,Excellent,Yes,1.0,4.0,3578.0,226.0,59494.0,Delhi,Bs4,True,Medium,59494.0,Dealer,False,16
3051.0,Honda,Amaze,2007,71189.0,Cng,Manual,2Nd,Good,Yes,1.0,5.0,3993.0,348.0,102285.0,Hyderabad,Bs4,True,Low,102285.0,Dealer,True,18
3052.0,Mahindra,Thar,2008,87379.0,Diesel,Automatic,1St,Good,Yes,0.0,2.0,1194.0,217.0,100894.0,Hyderabad,Bs3,True,Low,100894.0,Private,True,17
3053.0,Mahindra,Xuv500,2009,244166.0,Electric,Manual,2Nd,Excellent,Yes,2.0,4.0,3725.0,348.0,55475.0,Bangalore,Bs6,True,Low,55475.0,Dealer,True,16
3054.0,Hyundai,Verna,2011,57475.0,Petrol,Manual,4Th,Good,Yes,2.0,4.0,2310.0,380.0,102501.0,Chennai,Bs6,True,Medium,102501.0,Dealer,True,14
3055.0,Mahindra,Scorpio,2011,101772.0,Hybrid,Automatic,1St,Excellent,Yes,0.0,4.0,1495.0,149.0,143105.0,Hyderabad,Bs3,True,High,143105.0,Private,False,14
3056.0,Mahindra,Thar,2015,52353.0,Hybrid,Manual,3Rd,Fair,Yes,0.0,5.0,3926.0,198.0,210044.0,Delhi,Bs6,True,High,210044.0,Dealer,False,10
3057.0,Tata,Nexon,2015,249724.0,Electric,Automatic,2Nd,Excellent,Yes,1.0,4.0,1557.0,299.0,213097.0,Bangalore,Bs3,True,Low,213097.0,Private,True,10
3058.0,Honda,Wr-V,2019,237285.0,Hybrid,Manual,3Rd,Good,Yes,0.0,4.0,3228.0,242.0,260840.0,Bangalore,Bs3,True,High,260840.0,Private,False,6
3059.0,Honda,City,2009,25173.0,Electric,Manual,2Nd,Good,Yes,0.0,5.0,2764.0,389.0,138593.0,Delhi,Bs6,True,High,138593.0,Dealer,True,16
3060.0,Hyundai,Verna,2007,168703.0,Electric,Manual,4Th,Good,Yes,0.0,5.0,1799.0,194.0,74658.0,Delhi,Bs3,True,Medium,74658.0,Private,False,18
3061.0,Maruti,Swift,2008,76286.0,Cng,Automatic,2Nd,Fair,Yes,0.0,2.0,1047.0,130.0,86648.0,Bangalore,Bs3,True,Low,86648.0,Dealer,True,17
3062.0,Hyundai,I20,2014,111225.0,Cng,Automatic,2Nd,Excellent,Yes,0.0,5.0,2758.0,317.0,202163.0,Mumbai,Bs4,True,Medium,202163.0,Dealer,True,11
3063.0,Tata,Nexon,2009,112046.0,Petrol,Automatic,4Th,Good,Yes,4.0,4.0,3309.0,358.0,85754.0,Hyderabad,Bs4,True,High,85754.0,Dealer,False,16
3064.0,Toyota,Innova,2025,204413.0,Cng,Manual,1St,Excellent,Yes,0.0,4.0,3630.0,282.0,395690.0,Bangalore,Bs6,True,High,395690.0,Private,False,0
3065.0,Tata,Harrier,2017,49807.0,Diesel,Automatic,1St,Poor,No,0.0,2.0,3322.0,204.0,172233.0,Chennai,Bs4,False,Low,172233.0,Private,True,8
3066.0,Maruti,Swift,2009,231829.0,Electric,Manual,3Rd,Excellent,Yes,4.0,4.0,3134.0,174.0,65142.0,Delhi,Bs6,True,High,65142.0,Dealer,True,16
3067.0,Maruti,Baleno,2012,55625.0,Petrol,Automatic,1St,Good,Yes,0.0,5.0,3521.0,301.0,134683.0,Bangalore,Bs6,True,Medium,134683.0,Private,False,13
3068.0,Maruti,Swift,2024,138163.0,Hybrid,Automatic,1St,Fair,Yes,0.0,4.0,3032.0,292.0,399895.0,Delhi,Bs3,True,High,399895.0,Dealer,True,1
3069.0,Honda,Wr-V,2016,245309.0,Hybrid,Automatic,1St,Excellent,Yes,0.0,2.0,2451.0,151.0,242833.0,Bangalore,Bs4,True,High,242833.0,Private,False,9
3070.0,Hyundai,Creta,2007,212977.0,Cng,Automatic,4Th,Good,Yes,0.0,5.0,894.0,242.0,35667.0,Chennai,Bs6,True,Low,35667.0,Dealer,False,18
3071.0,Mahindra,Xuv500,2013,12866.0,Petrol,Manual,4Th,Fair,Yes,2.0,5.0,1846.0,147.0,156818.0,Bangalore,Bs4,True,Low,156818.0,Private,True,12
3072.0,Tata,Nexon,2014,81148.0,Hybrid,Automatic,4Th,Excellent,Yes,1.0,2.0,2467.0,94.0,249902.0,Hyderabad,Bs3,True,High,249902.0,Private,False,11
3073.0,Honda,Amaze,2019,75556.0,Hybrid,Automatic,4Th,Poor,No,1.0,4.0,3668.0,124.0,252902.0,Chennai,Bs3,False,High,252902.0,Dealer,True,6
3074.0,Toyota,Fortuner,2015,108893.0,Electric,Automatic,3Rd,Excellent,Yes,0.0,4.0,1935.0,381.0,274441.0,Bangalore,Bs4,True,High,274441.0,Private,False,10
3075.0,Maruti,Dzire,2019,157582.0,Petrol,Automatic,4Th,Good,Yes,2.0,5.0,3421.0,251.0,261368.0,Bangalore,Bs3,True,Low,261368.0,Dealer,True,6
3076.0,Maruti,Baleno,2008,39676.0,Electric,Manual,3Rd,Good,Yes,0.0,2.0,3153.0,380.0,139828.0,Hyderabad,Bs4,True,Medium,139828.0,Private,True,17
3077.0,Honda,Amaze,2015,206600.0,Diesel,Automatic,1St,Good,Yes,0.0,5.0,2254.0,280.0,150076.0,Bangalore,Bs3,True,High,150076.0,Private,False,10
3078.0,Mahindra,Xuv500,2011,114757.0,Cng,Manual,2Nd,Fair,Yes,0.0,2.0,1010.0,200.0,62850.0,Mumbai,Bs3,True,Medium,62850.0,Private,False,14
3079.0,Hyundai,Creta,2015,40995.0,Petrol,Manual,3Rd,Good,Yes,0.0,5.0,2484.0,291.0,190189.0,Delhi,Bs4,True,Low,190189.0,Private,True,10
3080.0,Hyundai,I20,2008,192613.0,Hybrid,Automatic,4Th,Fair,Yes,5.0,2.0,1534.0,90.0,52292.0,Bangalore,Bs6,True,Low,52292.0,Private,False,17
3081.0,Toyota,Innova,2025,29757.0,Cng,Automatic,3Rd,Good,Yes,0.0,4.0,1824.0,357.0,486142.0,Bangalore,Bs3,True,Low,486142.0,Dealer,True,0
3082.0,Mahindra,Thar,2006,140972.0,Hybrid,Automatic,4Th,Good,Yes,0.0,2.0,2487.0,133.0,99488.0,Delhi,Bs3,True,Low,99488.0,Private,True,19
3083.0,Tata,Tiago,2008,157888.0,Electric,Automatic,2Nd,Fair,Yes,0.0,4.0,2942.0,280.0,73218.0,Bangalore,Bs3,True,Low,73218.0,Private,True,17
3084.0,Hyundai,I20,2006,129830.0,Petrol,Automatic,2Nd,Excellent,Yes,1.0,4.0,2673.0,146.0,91255.0,Delhi,Bs3,True,High,91255.0,Private,False,19
3085.0,Toyota,Innova,2021,148481.0,Diesel,Automatic,4Th,Poor,No,0.0,5.0,2428.0,76.0,225464.0,Mumbai,Bs4,False,Medium,225464.0,Private,False,4
3086.0,Toyota,Yaris,2006,30955.0,Petrol,Manual,2Nd,Excellent,Yes,0.0,5.0,3177.0,137.0,126347.0,Delhi,Bs6,True,Low,126347.0,Private,True,19
